query,Post ID,Post Content,nickname,link
污染; 2018-02-19; 1; 10,154,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FyipPr6ER?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,155,#点亮志愿者##绿色卫士##三湘名博沙龙#10.5.32个国际志愿者日.感恩为公益事业付出辛勤努力的所有志愿朋友.无论是参入救援救灾.助学助残.关爱孤寡老人.留守儿童.造血干细胞捐献及献血等各个领域.保护环境为共享生存的地球.都有着志愿者无私奉献身影.志愿者用行动帮助他人.暖亮人心燃起希望.志愿情怀平凡 ​		...展开全文c,NA,//weibo.com/3538147441/G3PDnE5u7?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,156,		【车内空气成购车重点考虑因素】车内的空气质量和车内污染问题近年来受到各界严重关注，而对其存在的普遍性以及危害普通大众也有了基本的认知。在近日召开的第二届车内环境发展论坛上，国家环保部相关负责人表示，车内空气质量标准是国家环保部重点修订的标准，目前标准修订工作正在进行中。 ​		,寂然恐惧悲恋,//weibo.com/6141062799/G3PDcu0i3?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,157,		有几个sb明星的粉丝只敢用小号怼我，别污染了我的大号 ​		,不知道什么鬼的什么鬼,//weibo.com/5082952687/G3PD5n4y9?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,158,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FyRBq2ZP0?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,159,#点亮志愿者##绿色卫士##保护饮用水源#12.9晴.到宁乡市龙田镇杨柳坝饮用水源水库后续监察.触目水库沙滩铲车在挖采砂石.请职能部门监管遏制.确保饮水源生态水土保持.飞鹰从2015年跟进监督至今.协助安化县高明乡与宁乡市龙田镇两地区政府协同整治有效改善交界点堆积的生活垃圾危及龙田镇饮用水源.清理垃 ​		...展开全文c,NA,//weibo.com/3538147441/G3PD4x2RZ?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,160,		陕西，四川空气转好，西安，成都解除重污染预警。。不过。。。今早十时德州启动了黄色预警@蔚蓝地图 @公众环境马军 IPE数据库... ​		,IPE数据库,//weibo.com/5945621141/G3PD2oBKf?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,161,		【郑州市禁放办】违规燃放烟花爆竹污染环境，易引发火灾事故，给广大人民群众造成生命财产损失。郑州市禁止燃放烟花爆竹工作领导小组办公室提醒您：为了您和家人的幸福，请勿违规燃放烟花爆竹。 ​		,空间偶遇,//weibo.com/2303602097/G3PCZthfO?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,162,#邯郸生活# 【春节期间，邯郸不限行！】2月19日，邯郸市重污染天气应急指挥部和空气质量保障应急指挥中心未发布机动车单双号限行通知，特提醒广大群众不要误解误传。 ​		,邯郸新闻资讯,//weibo.com/1959398451/G3PCO0Adz?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,163,		真珠美学滚轮水光BB♡卖点：轻松打造水光肌♡优势：真空按压式设计不用担心由于BB直接接触空气所带来的皮肤二次污染，滚轮设计化妆新手也能轻松驾驭，BB里面主要成分罗娜耀斑能打造三维立体小脸效果，一天保湿不脱妆，一支能用五到六个月♡零售价：❶❾❽RMB咨询加v18551655395 ​			...展开全文c,JENNY真珠美学,//weibo.com/5536038337/G3PCNFlar?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,164,#权志龙# #权志龙可爱# //@DragonKnight_G字反黑组:广场被污染，大家转赞评好的微博上精选，点赞评论转发这条,im_leeyn,//weibo.com/2667414910/G3OeUADYX?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,165,#权志龙##鸡涌是宝宝# 一笑就是小括弧心都酥了真是乖崽崽啊又是只爱你的一天@GDRAGON_OFFICIAL ​	,NA,//weibo.com/5796934937/G3PCL0ZFm?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,166,		细品回味悠长、污染加剧，体会幸福，又或者是黄褐斑、加上现在的环境；懂得于无声处听惊雷！平淡是真。更多人都开始长斑了。过量既是伤害；易生误解麻烦！ |扬州·海棠... ​		,鲁豫有约啊,//weibo.com/2882453097/G3PCGyA26?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,167,#权志龙# //@DragonKnight_G字反黑组:广场被污染，大家转赞评好的微博上精选，点赞评论转发这条,志龙的白芬哒,//weibo.com/2667414910/G3OeUADYX?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,168,#权志龙##鸡涌是宝宝# 一笑就是小括弧心都酥了真是乖崽崽啊又是只爱你的一天@GDRAGON_OFFICIAL ​	,NA,//weibo.com/6079809930/G3PCDkmKU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,169,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FyU96BBg4?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,170,#点亮志愿者##绿色卫士##河流守望者# 12.9.12.32晴.到安化县高明乡工业污水处理厂持续监督.污水处理厂在运营.排口泡沫水直排入河道.排水口下河床残留《酱油色》污水.我的pH值试纸已用完.取排口水样带回宁乡市检测pH值6.保护湘江母亲河.河流守望者重视工业污水净化处理后效.上游300米处安化钨矿排口水清 ​		...展开全文c,NA,//weibo.com/3538147441/G3PCC6B8o?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,171,		迎春接福看雾霾，重度污染云天外。利斩钢铁多减排，自由呼吸我期待！		,冰魂雪魄雪中情,//weibo.com/1667495025/G3Pvz4hRR?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,172,	  重度污染的遵化，春节期间雾霾依然笼罩天空，饱受污染造成体质过敏，不能自由呼吸空气，每天休息除外总戴口罩，以致自贴墙纸造成严重危害却浑然不知。曾记得我在广东与小妹一行前往巽寮湾看海，途中电台播出节目，惠州轻度污染，主持人调侃话语犹在耳畔，“惠州雾霾吹到福建去”，遵化雾霾吹到哪里去？ ​	,NA,//weibo.com/1667495025/G3PCA3Al9?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,173,		//@DragonKnight_G字反黑组:广场被污染，大家转赞评好的微博上精选，点赞评论转发这条,Kwonjiyong_peace-1,//weibo.com/2667414910/G3OeUADYX?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,174,#权志龙##鸡涌是宝宝# 一笑就是小括弧心都酥了真是乖崽崽啊又是只爱你的一天@GDRAGON_OFFICIAL ​	,NA,//weibo.com/5363781649/G3PDZcfxY?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,175,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FxPMh7jN5?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,176,#点亮志愿者##绿色卫士##河流守望者#守望碧水蓝天.12.2宁乡经开区环保行.迎冬雾色践行经开区工业园环境监察.园区产业发展环保同步提升.高耸烟囱废气无超排现象.大气污染特护期间.各点建设工地采取措施全面覆盖.防裸露扬尘污染大气.经过整改建设中龙骨坝.雨后泥泞厚粘足底.卷起一路泥花.沿左干渠流域至 ​		...展开全文c,NA,//weibo.com/3538147441/G3PDXc9PO?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,177,		这些虫卵极易从纱孔中落下而污染食物；仍会留下带有病菌的虫卵。你不如去接受它。但会停留在纱罩上面；苍蝇虽然不会直接落到食物上！【用纱罩罩食物防蝇】用纱罩罩在食物上。 |滨州·阳信... ​		,足球不倒问,//weibo.com/2887900295/G3PDVpzor?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,178,		所以，，，这是想干嘛？这是个商业化的时代没错，用噱头吸引眼球也没错，为什么要拿人家内部的人比来比去，凭什么用你们庸俗的铜臭味污染别人？他走到今天走了多久，他的师兄弟们给了他多少勇气，凭什么这样做？下一次是不是就是说二爷跟小岳岳争德云一哥了？他们不会在意，但不代表这个社会不会在意， ​			...展开全文c,一沥红尘,//weibo.com/6004046438/G3PDR0tqx?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,179,		啥子都人造，以前的都污染，让人死绝了才好！		,提三尺剑斩天下群妖,//weibo.com/1861477054/G3PjgsCdU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,180,	  【人造肉的时代来了！实验室里培养的肉肉，朋友了解一下吗？】美国硅谷有数十家人造肉创业公司，这些实验室里培养的肉，已进入美国市场，在300家超市售卖。科研人员希望可以通过人造肉，减少人们对普通肉制品的依赖。因为畜牧业消耗大量土地和水资源，并排放大量温室气体。人造肉的未来前景被众 ​		...展开全文c,NA,//weibo.com/2264965285/G3PDN6WMa?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,181,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/Fy1cB9Tf7?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,182,#点亮志愿者##绿色卫士# 《好人中国》寒夜里的守护者.12.4.凌晨2点.宁乡市龙田镇社区十字路中心.一辆卡车超高装载风景树挂断多条线路.风景树跌落十字路街道.龙田镇派出所宋志军警官与绿色卫士志愿者为护行人车辆安全.迎寒夜排除安全隐患.坚守现场.采取措施应急预防.将挂断垂落街中的线路捆扎安固.避免 ​		...展开全文c,NA,//weibo.com/3538147441/G3PDF9pmd?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,183,		【这是什么情况？】@行走_荷尔蒙 ：莆田涵江人民公园内，大年初二来逛公园，发现公园内河道污染严重，河内鱼类死亡，触目惊心，河道死鱼已经发臭，想必已经有一段时间。整个公园弥漫着酸臭腐烂的味道，主要是这么多生物死亡，实属遗憾和惋惜。 ​		,莆田好,//weibo.com/5663965155/G3PDCtxIR?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,184,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FyipPr6ER?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,185,#点亮志愿者##绿色卫士##三湘名博沙龙#10.5.32个国际志愿者日.感恩为公益事业付出辛勤努力的所有志愿朋友.无论是参入救援救灾.助学助残.关爱孤寡老人.留守儿童.造血干细胞捐献及献血等各个领域.保护环境为共享生存的地球.都有着志愿者无私奉献身影.志愿者用行动帮助他人.暖亮人心燃起希望.志愿情怀平凡 ​		...展开全文c,NA,//weibo.com/3538147441/G3PDnE5u7?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,186,		【车内空气成购车重点考虑因素】车内的空气质量和车内污染问题近年来受到各界严重关注，而对其存在的普遍性以及危害普通大众也有了基本的认知。在近日召开的第二届车内环境发展论坛上，国家环保部相关负责人表示，车内空气质量标准是国家环保部重点修订的标准，目前标准修订工作正在进行中。 ​		,寂然恐惧悲恋,//weibo.com/6141062799/G3PDcu0i3?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,187,		有几个sb明星的粉丝只敢用小号怼我，别污染了我的大号 ​		,不知道什么鬼的什么鬼,//weibo.com/5082952687/G3PD5n4y9?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,188,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FyRBq2ZP0?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,189,#点亮志愿者##绿色卫士##保护饮用水源#12.9晴.到宁乡市龙田镇杨柳坝饮用水源水库后续监察.触目水库沙滩铲车在挖采砂石.请职能部门监管遏制.确保饮水源生态水土保持.飞鹰从2015年跟进监督至今.协助安化县高明乡与宁乡市龙田镇两地区政府协同整治有效改善交界点堆积的生活垃圾危及龙田镇饮用水源.清理垃 ​		...展开全文c,NA,//weibo.com/3538147441/G3PD4x2RZ?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,190,		陕西，四川空气转好，西安，成都解除重污染预警。。不过。。。今早十时德州启动了黄色预警@蔚蓝地图 @公众环境马军 IPE数据库... ​		,IPE数据库,//weibo.com/5945621141/G3PD2oBKf?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,191,		【郑州市禁放办】违规燃放烟花爆竹污染环境，易引发火灾事故，给广大人民群众造成生命财产损失。郑州市禁止燃放烟花爆竹工作领导小组办公室提醒您：为了您和家人的幸福，请勿违规燃放烟花爆竹。 ​		,空间偶遇,//weibo.com/2303602097/G3PCZthfO?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,192,#邯郸生活# 【春节期间，邯郸不限行！】2月19日，邯郸市重污染天气应急指挥部和空气质量保障应急指挥中心未发布机动车单双号限行通知，特提醒广大群众不要误解误传。 ​		,邯郸新闻资讯,//weibo.com/1959398451/G3PCO0Adz?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,193,		真珠美学滚轮水光BB♡卖点：轻松打造水光肌♡优势：真空按压式设计不用担心由于BB直接接触空气所带来的皮肤二次污染，滚轮设计化妆新手也能轻松驾驭，BB里面主要成分罗娜耀斑能打造三维立体小脸效果，一天保湿不脱妆，一支能用五到六个月♡零售价：❶❾❽RMB咨询加v18551655395 ​			...展开全文c,JENNY真珠美学,//weibo.com/5536038337/G3PCNFlar?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,194,#权志龙# #权志龙可爱# //@DragonKnight_G字反黑组:广场被污染，大家转赞评好的微博上精选，点赞评论转发这条,im_leeyn,//weibo.com/2667414910/G3OeUADYX?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,195,#权志龙##鸡涌是宝宝# 一笑就是小括弧心都酥了真是乖崽崽啊又是只爱你的一天@GDRAGON_OFFICIAL ​	,NA,//weibo.com/5796934937/G3PCL0ZFm?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,196,		细品回味悠长、污染加剧，体会幸福，又或者是黄褐斑、加上现在的环境；懂得于无声处听惊雷！平淡是真。更多人都开始长斑了。过量既是伤害；易生误解麻烦！ |扬州·海棠... ​		,鲁豫有约啊,//weibo.com/2882453097/G3PCGyA26?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,197,#权志龙# //@DragonKnight_G字反黑组:广场被污染，大家转赞评好的微博上精选，点赞评论转发这条,志龙的白芬哒,//weibo.com/2667414910/G3OeUADYX?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,198,#权志龙##鸡涌是宝宝# 一笑就是小括弧心都酥了真是乖崽崽啊又是只爱你的一天@GDRAGON_OFFICIAL ​	,NA,//weibo.com/6079809930/G3PCDkmKU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,199,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FyU96BBg4?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,200,#点亮志愿者##绿色卫士##河流守望者# 12.9.12.32晴.到安化县高明乡工业污水处理厂持续监督.污水处理厂在运营.排口泡沫水直排入河道.排水口下河床残留《酱油色》污水.我的pH值试纸已用完.取排口水样带回宁乡市检测pH值6.保护湘江母亲河.河流守望者重视工业污水净化处理后效.上游300米处安化钨矿排口水清 ​		...展开全文c,NA,//weibo.com/3538147441/G3PCC6B8o?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,201,		迎春接福看雾霾，重度污染云天外。利斩钢铁多减排，自由呼吸我期待！		,冰魂雪魄雪中情,//weibo.com/1667495025/G3Pvz4hRR?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,202,	  重度污染的遵化，春节期间雾霾依然笼罩天空，饱受污染造成体质过敏，不能自由呼吸空气，每天休息除外总戴口罩，以致自贴墙纸造成严重危害却浑然不知。曾记得我在广东与小妹一行前往巽寮湾看海，途中电台播出节目，惠州轻度污染，主持人调侃话语犹在耳畔，“惠州雾霾吹到福建去”，遵化雾霾吹到哪里去？ ​	,NA,//weibo.com/1667495025/G3PCA3Al9?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,203,"		//@德州环境:2月19日，扩散条件转好，预计，鲁西北西部，鲁西南以中重度污染为主，其他地区以良为主,，首要污染物为PM2.5.		",11寒剑11,//weibo.com/3354394424/G3ujagEBw?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,204,	  【山东：发布环境空气质量形势预报】 污染过程提示：2月17日～2月19日，湿度较大，扩散条件较不利，我省中西部城市会有一次中至重度污染过程。请注意出行安全并注意防护。 |山东省环境... ​	,NA,//weibo.com/3125650025/G3PA1F1NN?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,205,@痴:请问特色是如何脱贫的?一一一农村造血功能全面崩溃:土地贫瘠板结、水土流失、粮食转基因、粮食价格急速下跌、农用物资急速上涨、工业城市用地急速扩张、外出打工挣钱难、农民经商不挣钱、低端农民被驱赶、农村个体经济全面完蛋、水资源生态污染、村支部形同黑社会等等一一一一如此众多恶因如何脱贫		,大李79009,//weibo.com/1367118462/G3Kzm3zur?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,206,	  『新华社：中国5年减贫6853万人 创造减贫史上最好成绩_财经网 - CAIJING.COM.CN』|新华社：中... ​	,NA,//weibo.com/5125156813/G3PzZkI3z?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,207,#时事新闻#【成都18日17时解除重污染天气黄色预警】昨日从成都市重污染天气应急指挥办公室获悉，根据2月18日天气潜势预报，未来三天气象扩散条件为中等及中等偏好。按照《成都市重污染天气应急预案（2017年修订）》规定，决定于2018年2月18日17时解除重污染天气黄色预警。预警正式解除前，继续执行各项 ​			...展开全文c,双流服务,//weibo.com/3962909908/G3PzTEdY1?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,208,		所以，不放炮了为什么还有污染？,jeffery_ljl,//weibo.com/2489610225/G3Pps0NtQ?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,209,	  【实时空气质量：中度污染，AQI指数164】#空气质量#2018年2月19日13时，全市AQI平均指数164，PM2.5指数125，PM10指数148，O3指数49，SO2指数14，NO2指数30，CO指数1.7。空气质量级别为中度污染，首要污染物为PM2.5。如需查询各区、各点位实时更新数据，请点击→|天津市环境... @天津环保发布 ​	,NA,//weibo.com/2303862687/G3PzRiwCr?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,210,		辅食添加歌谣🍼宝宝辅食莫着急，六月米粉开始加，高铁不甜是必须，由稀到稠逐步加。三天观察不过敏，根茎蔬菜就跟上，土豆南瓜红薯好，适合吞咽无污染。香蕉苹果泥也行，菜水果汁切勿上，饭后白水成习惯。米粉持续加俩月，糙米燕麦轮流上，七月继续各种泥，慢慢开始喝烂粥，绿叶蔬菜方可 ​			...展开全文c,smile6446470580,//weibo.com/6446470580/G3PzMzwKO?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,211,		【我国将从下半年起实施更严格的船舶污染物排放标准】财联社2月19日讯，环境保护部日前批准了《船舶水污染物排放控制标准》，将从2018年7月1日起开始实施。与原来施行的船舶污染物排放标准相比，新标准在控制船舶污染物排放上将更加严格。 ​​​		,央证公开课,//weibo.com/2032139271/G3PzKyaig?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,212,		//@德州环境:2017年9月26日，省政府办公厅印发我省落实国家攻坚方案的实施细则，明确11项31条具体任务措施，将重点任务分解到各市、各部门；9月27日，省政府召开全省#秋冬季大气污染综合治理攻坚行动#电视会议，对相关工作作出具体部署。		,11寒剑11,//weibo.com/3354394424/G3OknxxWA?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,213,	  【谋篇布局、综合施策，深化改革、创新方法，结构调整，动能转换——美丽山东脚步铿锵】|美丽山东脚... ​	,NA,//weibo.com/3125650025/G3PzH0a0H?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,214,众生内心污染和清净的程度不同，看到的现象也千差万别。如一杯水，地狱众生看到的是铁汁；饿鬼众生看到的是脓血；畜生众生看到的是住处；人类看到的是水；天人看到的是甘露；八地菩萨看到的是佛母玛玛格；佛陀看到的是圆满大法界。内心越污染，所见现象越恶劣；内心越清净，所见现象越庄严		,一个人的番号9713,//weibo.com/2050149565/G3jJVqOCb?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,215,"	  【经典助印计划之首版《圆觉经》(注音)再版《六祖坛经》(注音)】《圆觉经》大乘经典,是佛为文殊,普贤等十二位菩萨宣说如来圆觉的妙理和观行方法,唐宋明以来天台宗贤首宗禅宗等盛行宣讲之经典;《六祖坛经》佛教唯一一本僧人著经书,佛教界学术界共同称之为经的禅宗著作.即日起助印,截止3月27日 ​	",NA,//weibo.com/5696779455/G3PzEBUHl?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,216,#中国赞#★[景點推薦-關渡平原]★ 臺北境內最大的生態溼地，一望無際的綠色平原，無噪音的汙染 清脆的鳥叫聲，在這繁榮忙碌的都市裡，顯得讓人格外的輕鬆!! ​		,瀞-记忆已成空白,//weibo.com/3701402994/G3PzBmtbs?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,217,		道理我都懂，可这玩意儿简直精神污染 ​		,鱼子-酱油油,//weibo.com/2490627013/G3Pzw1WDL?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,218,		【￥49】棉麻布料，天然质感，防水面料，面料挺拾垂感佳，简约大气，清新自然，环保无污染。【赠运费险】 去领卷下单→网页链接 如需要其他宝贝，自助找券神器→网页链接 ​		,啊喔鹅官网,//weibo.com/6387188963/G3PzoDjP3?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,219,		【世界卫生组织9条防癌提示】①不吃熏腌制食物。②不吃过热过硬、过焦过咸的食物，不喝过烫的水。③不吃发霉粮食及制品。④不用洗衣粉擦洗餐具、茶具或食物。⑤吃饭不要过饱，控制肉类的摄入量。⑥不吃被农药污染的蔬果。⑦不酗酒。⑧不吸烟。⑨每天开窗1至2小时。 ​		,用户3592056345,//weibo.com/3592056345/G3Pz92n2H?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,220,		【白开水也有保质期】很多家庭会在夏天准备个大玻璃杯凉白开水，认为这样卫生、方便。但夏季天热，空气湿度高，细菌繁殖快，凉白开放置时间不宜过长。无论常温或冷藏条件下，都不要超过2天，最好当天喝完。敞口放置时，要放在周围环境干净的地方，以免被污染。此外，切忌把放凉的水重新加热饮用。 ​		,单于度践单于吐,//weibo.com/5887889371/G3Pz92mPU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,221,		水肌澳防晒霜具有独特的双重UV防护技术，360°全面抵御UVA/UV，重塑肌肤保护屏障，可有效抵御晒黑、色斑、自由基、光老化。并隔离彩妆、粉尘等一切污染，实现无懈可击的UV隔离屏障。 ​		,用户6056581688,//weibo.com/6056581688/G3PyXubCo?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,222,		白开水也有保质期很多人喜欢在头天晚上晾好一杯开水，第二天一早再喝。这种做法在温度不高时还可以；如气温超过30摄氏度，空气湿度又较高，细菌繁殖较快，隔夜凉开水就会失去生物活性，并且极易被污染而引起腹泻。当天烧的开水最好当天喝完。凉白开TTO180放置超过3天最好不再饮用。 ​		,倔强的辞职玉,//weibo.com/6429046770/G3PyXt9Pj?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,223,		难道年长就能倚老卖老，就能耍流氓，就能插队，还尊老，还爱幼呢，这种人的存在，简直污染环境 ​		,北月WANT,//weibo.com/6488739860/G3PyWBK84?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,224,		一般的喷雾为了控制成本会直接使用罐装，而可丽金类人胶原蛋白健肤喷雾采用真空高压双层包装，既可以保证产品极佳的使用体验，又可以防止二次污染。一款小喷雾尚且如此用心，更何况平台上其他的套系产品呢？ ​		,可丽金类人胶原蛋白旗舰店,//weibo.com/5747364569/G3PyPcsNY?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,225,		18见底。//@lvh3sg5ya2j9l0et8wz9o://@中国刘杰://@森林屋子:还真不不如豆腐渣，豆腐渣放在地里可以变成肥料，这东西只会污染环境//@陶公春秋:比豆腐渣还是要坚固一些的嘛…… 鉴定完毕。		,奸臣孝子______智慧人生,//weibo.com/1600463082/G3JsF7oRW?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,226,	  网友：水利工程修成豆腐渣工程，“水泥”用手一掰就开。。 中国刘杰的... ​	,NA,//weibo.com/6459689100/G3PyKaOXG?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,227,		我们这儿禁放炮。然而空气污染还是全国倒数第一。		,随缘dlYm,//weibo.com/3676435761/G3Owysw4J?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,228,	  被鞭炮声叫醒的我 ​	,NA,//weibo.com/3284078133/G3PyA8D2T?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,229,能淘汰燃料电站，替代太阳能风能和水力电站，消除大气污染，解决能源危机的自然外力循环发电站寻开发经营合作。它是以机器外部的清洁能源（如太阳能风能等）为根本动力，不使用燃料，不使用化学电瓶等易损易耗零部件，能一直不停地发电的发电站；用常规材料建造，成本低；动力系统开放，运行可靠。		,陈源庆的微博,//weibo.com/6410512613/FEUBvmXr7?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,230,	  我发表了头条文章:《自然外力循环发电机简要说明》 |自然外力循... ​	,NA,//weibo.com/6410512613/G3Pyq5nhy?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,231,		//@李德群:文化阵线的博弈想象不到得激烈！中国小伙娶黑人，不是和战狼一个套路么？！宣传这个的用心很险恶！！！基因污染是不可逆的，要是中国人大量和黑人通婚，那就完了！！！		,少得多惑963,//weibo.com/3153669072/G3hsie5zi?refer_flag=1001030103_
